Label,Degree,PageRank,Eigenvector Centrality
MzMegs,0,0.0,0.0
JohnSheppard,0,0.0,0.0
iMCMLXX,0,0.0,0.0
MicheleLimon,0,0.0,0.0
glenndiaz74,0,0.0,0.0
Xiao-zi,2,8.114785345920482E-4,0.0
ravedog,0,0.0,0.0
mlhoffman,0,0.0,0.0
saabstory,0,0.0,0.0
tony.spranger,0,0.0,0.0
rodavilla,0,0.0,0.0
brianallen,0,0.0,0.0
chguy1977,0,0.0,0.0
sydtsai,0,0.0,0.0
darren.wood04,0,0.0,0.0
rengahaka,2,8.114785345920482E-4,0.0
kallixox,0,0.0,0.0
stevetoronto2,0,0.0,0.0
texdeafy,0,0.0,0.0
RichSchmidt,0,0.0,0.0
didarulislam234,0,0.0,0.0
EIranzer,2,8.114785345920482E-4,0.0
ThreePie,0,0.0,0.0
adamchilders,0,0.0,0.0
Reiner_Zufall,0,0.0,0.0
BeerBuijsman,0,0.0,0.0
TySummers,0,0.0,0.0
BenPickering,3,8.114785345920482E-4,0.0
speedracerx808,0,0.0,0.0
andrew.nalty,0,0.0,0.0
apmxnet,0,0.0,0.0
willgonz,0,0.0,0.0
spook_country,0,0.0,0.0
AllAboutMac510,1,8.114785345920482E-4,0.0
j2downtown,0,0.0,0.0
jameskkaiser,0,0.0,0.0
javelina.pediatrics,0,0.0,0.0
lstein2000,0,0.0,0.0
CDifferent,0,0.0,0.0
carlyee3,2,8.114785345920482E-4,0.0
wadclark01,0,0.0,0.0
sdavissy,0,0.0,0.0
WayneLuke,0,0.0,0.0
maffoley,0,0.0,0.0
Br.Bill,3,8.114785345920482E-4,0.0
wr17862,0,0.0,0.0
clovell,0,0.0,0.0
GturnTurn,0,0.0,0.0
zenbiking,0,0.0,0.0
yashrg,0,0.0,0.0
ChrisWidner,0,0.0,0.0
KevinBarbee,0,0.0,0.0
hellohogo,0,0.0,0.0
howie_isaacks,4,8.114785345920482E-4,0.0
Putte98,0,0.0,0.0
yomaster,0,0.0,0.0
drielok,2,8.114785345920482E-4,0.0
satchow,0,0.0,0.0
Znutar,0,0.0,0.0
luezuve,0,0.0,0.0
JakeCrandall,0,0.0,0.0
LarryJacobsen,0,0.0,0.0
JesseElkin,0,0.0,0.0
solomalee,0,0.0,0.0
JackMcm,0,0.0,0.0
rwczen,0,0.0,0.0
justex07,0,0.0,0.0
lebandji,0,0.0,0.0
HarryMuff,0,0.0,0.0
Tom5,0,0.0,0.0
ThomasLayer,0,0.0,0.0
JackMac,0,0.0,0.0
ProSocialTools,0,0.0,0.0
JohnDavidson,0,0.0,0.0
khurtwilliams,0,0.0,0.0
rob.nance,0,0.0,0.0
Jerry1,0,0.0,0.0
JohnBailo,0,0.0,0.0
ranhalt,4,8.114785345920482E-4,0.0
azhagan,0,0.0,0.0
nathanmarius,0,0.0,0.0
FuadKamal,0,0.0,0.0
smphoto,0,0.0,0.0
JacksonMyers,0,0.0,0.0
johnmatheu1,0,0.0,0.0
GabrielKisso,0,0.0,0.0
tgromak,2,8.114785345920482E-4,0.0
BrianHansen,0,0.0,0.0
JoelLovell,0,0.0,0.0
scheeko,0,0.0,0.0
RyanStack,0,0.0,0.0
fakemustache,0,0.0,0.0
amit26543,0,0.0,0.0
ItemAuctions,0,0.0,0.0
raj0805112,0,0.0,0.0
GaryDeez,1,8.114785345920482E-4,0.0
morganadam,0,0.0,0.0
MacinScott,0,0.0,0.0
ShrewsburyHill,0,0.0,0.0
MarkWon,0,0.0,0.0
1electricsheep,0,0.0,0.0
Lief Storer,0,0.0,0.0
aponchelle,0,0.0,0.0
MikieKrisztal,0,0.0,0.0
ncav8tor,0,0.0,0.0
monkeyboy2,0,0.0,0.0
_SKIN_,0,0.0,0.0
Bryan_Casey,0,0.0,0.0
AdamMagnani,0,0.0,0.0
JasonCwik,0,0.0,0.0
tatonka8181,0,0.0,0.0
hloakes,0,0.0,0.0
MattVolk,0,0.0,0.0
pgjames,0,0.0,0.0
AlexVizzini,0,0.0,0.0
bradoconnor,2,8.114785345920482E-4,0.0
StevenDeane,0,0.0,0.0
dr_bombay,6,8.114785345920482E-4,0.0
tanvirpmp,0,0.0,0.0
MSCCAG,1,8.114785345920482E-4,0.0
jobrode,0,0.0,0.0
ajaybabu.konatham,0,0.0,0.0
ndnv631,0,0.0,0.0
st,0,0.0,0.0
pjl123,0,0.0,0.0
RothsteinB,0,0.0,0.0
social,0,0.0,0.0
pushbike,0,0.0,0.0
tmoody,0,0.0,0.0
MikeEggleston,1,8.114785345920482E-4,0.0
keekimaru2,0,0.0,0.0
brianathasport,0,0.0,0.0
Viperid,0,0.0,0.0
GrigorijGregKail,5,8.114785345920482E-4,0.0
JÃ˜seLuis,0,0.0,0.0
pipermacbear,0,0.0,0.0
EricSasaki,0,0.0,0.0
grousehouse,0,0.0,0.0
mavickers72,0,0.0,0.0
thicke,0,0.0,0.0
qualitypoint,0,0.0,0.0
chasgrace,0,0.0,0.0
Mael_au,1,8.114785345920482E-4,0.0
ChrisSims32,0,0.0,0.0
lolongan,0,0.0,0.0
aworders,0,0.0,0.0
aribus,0,0.0,0.0
sr105,0,0.0,0.0
Eric_WVGG,2,8.114785345920482E-4,0.0
arnchaloocero,0,0.0,0.0
joninsocal,0,0.0,0.0
martin.agerhall,0,0.0,0.0
mockford,0,0.0,0.0
BullshitExpress,0,0.0,0.0
fourfour44,2,8.114785345920482E-4,0.0
davidmitcha,0,0.0,0.0
dcurriesyr,0,0.0,0.0
ThatDickCheney,0,0.0,0.0
EricTaylor,0,0.0,0.0
DrewShealy,0,0.0,0.0
simiglen,0,0.0,0.0
deanhuber,0,0.0,0.0
iona64,0,0.0,0.0
Mirage_Mall,0,0.0,0.0
JeffJohnson,0,0.0,0.0
JamieSquires,0,0.0,0.0
DaveFlash,0,0.0,0.0
andypiper,0,0.0,0.0
ericfelton,0,0.0,0.0
leeden,0,0.0,0.0
formset,0,0.0,0.0
JohnW.BranchIV,3,8.114785345920482E-4,0.0
Teresa,0,0.0,0.0
dmunsie,3,8.114785345920482E-4,0.0
GameCenterGames,0,0.0,0.0
kedwilkins001,0,0.0,0.0
ErickIllescas,0,0.0,0.0
incidentally,0,0.0,0.0
999cameron,0,0.0,0.0
davidkircos,0,0.0,0.0
orionshadow24,0,0.0,0.0
Untraceable.Name,0,0.0,0.0
Gronsen Rastgrancer,0,0.0,0.0
spicyscott,0,0.0,0.0
carmenohnson,0,0.0,0.0
CarmenJohnson,0,0.0,0.0
business,0,0.0,0.0
iknowcodesoup,5,8.114785345920482E-4,0.0
fart149,0,0.0,0.0
EricDevers,0,0.0,0.0
mosata,0,0.0,0.0
daleslandscapingwa,0,0.0,0.0
LindaRamirez,0,0.0,0.0
Yan Gui,0,0.0,0.0
CraigGreen,0,0.0,0.0
Brad_Strickland,0,0.0,0.0
Robert1,0,0.0,0.0
jchryss,0,0.0,0.0
rangerj,0,0.0,0.0
bonevil71,0,0.0,0.0
urandrod,0,0.0,0.0
mr.marc,0,0.0,0.0
studiorecordingtools,0,0.0,0.0
subshell,0,0.0,0.0
ALundberg,0,0.0,0.0
vimes,0,0.0,0.0
JonasSKlingspor,0,0.0,0.0
shawn.starbird,0,0.0,0.0
dylanwriter,0,0.0,0.0
jimb33k,0,0.0,0.0
IljaAntonov,0,0.0,0.0
mclabop,0,0.0,0.0
JackCunningham,0,0.0,0.0
JamesPtheNerd,0,0.0,0.0
DonJones,0,0.0,0.0
SalahuddinKhawaja,0,0.0,0.0
CodingSamurai,0,0.0,0.0
HaikuDeck,0,0.0,0.0
Facky21,0,0.0,0.0
AJayHubbard,0,0.0,0.0
steve4,0,0.0,0.0
MatRhoades,0,0.0,0.0
LukeWai-NgarKwan,0,0.0,0.0
zyafa,0,0.0,0.0
shrakner,0,0.0,0.0
CharlesButkus,0,0.0,0.0
StephenEP,0,0.0,0.0
theSIMONBOAK,0,0.0,0.0
AlexOverstim,0,0.0,0.0
KevinCharlesSmithJr,0,0.0,0.0
Keeks,0,0.0,0.0
Chuckito,0,0.0,0.0
catalist8,0,0.0,0.0
dardar227,0,0.0,0.0
AlissaWolf,0,0.0,0.0
devinkdozier,1,8.114785345920482E-4,0.0
MarkElliott,4,8.114785345920482E-4,0.0
sarah.jegl,0,0.0,0.0
motoxo,0,0.0,0.0
SiliconPM,0,0.0,0.0
albinsctt,0,0.0,0.0
AaronDoucet,0,0.0,0.0
StevePopiel,0,0.0,0.0
Made4Nonsense,0,0.0,0.0
KG,0,0.0,0.0
NitzMan,3,8.114785345920482E-4,0.0
carlhoffman,0,0.0,0.0
StephenBrannen,0,0.0,0.0
mycintosh,0,0.0,0.0
nowai!,0,0.0,0.0
KayvonOlomi,0,0.0,0.0
cmhammitt,0,0.0,0.0
MarkDaunt,0,0.0,0.0
marky2putt,0,0.0,0.0
LawrSportello,0,0.0,0.0
ThomasLlewellyn,0,0.0,0.0
LucyPanfil,0,0.0,0.0
jamesryel,0,0.0,0.0
MarkFord,0,0.0,0.0
oshawapilot,0,0.0,0.0
JeffNitschke,0,0.0,0.0
ChuckUsher,0,0.0,0.0
judithgoldfinch,0,0.0,0.0
joemcmahon,0,0.0,0.0
woody24,4,8.114785345920482E-4,0.0
akshay.sgr,0,0.0,0.0
robbie,0,0.0,0.0
agkerr3,0,0.0,0.0
stefanomarri,0,0.0,0.0
JimBergstrom,0,0.0,0.0
CalumKnott,0,0.0,0.0
quentin.berg,0,0.0,0.0
fotodivr,0,0.0,0.0
hank_hill15,0,0.0,0.0
PuzzleGames,0,0.0,0.0
jkaljundi,0,0.0,0.0
AmanheightsKumar,0,0.0,0.0
Anthony_Nava,0,0.0,0.0
Yaw,0,0.0,0.0
urnotl33t,0,0.0,0.0
Rob_E,0,0.0,0.0
qwomg,0,0.0,0.0
SIMMONS,0,0.0,0.0
BobLaublaw,0,0.0,0.0
mccurdywarp,0,0.0,0.0
godfathernyc,0,0.0,0.0
petem222,1,8.114785345920482E-4,0.0
korpil,3,8.114785345920482E-4,0.0
unknown69,0,0.0,0.0
rgomezc,0,0.0,0.0
peter_casa_2,0,0.0,0.0
Komrad,2,8.114785345920482E-4,0.0
SteveKyte,3,8.114785345920482E-4,0.0
MarkChoi,0,0.0,0.0
MikeBedar,0,0.0,0.0
Sundi,0,0.0,0.0
monkeyrotica,6,8.114785345920482E-4,0.0
Willy05,0,0.0,0.0
TheBasicMind2,0,0.0,0.0
GulliJohansen,0,0.0,0.0
GriffinGoldstein,0,0.0,0.0
brettmerrow,0,0.0,0.0
Techslacker,0,0.0,0.0
KreeClark1,0,0.0,0.0
komodovaran,0,0.0,0.0
beyondyourfrontdoor,0,0.0,0.0
brett_andres,0,0.0,0.0
MichaelDy,0,0.0,0.0
Reagan,0,0.0,0.0
elwoodgray,5,8.114785345920482E-4,0.0
RÃ©gisBarbey,0,0.0,0.0
dexsrb92,0,0.0,0.0
navparker,0,0.0,0.0
gbatmarx,0,0.0,0.0
ChikakoHatanaka,0,0.0,0.0
eadnams,0,0.0,0.0
DanielJimenez,0,0.0,0.0
JiÅ™Ã­Fiala,0,0.0,0.0
OliMarioBooth,0,0.0,0.0
Luke_Rhodes,0,0.0,0.0
phaseangle,0,0.0,0.0
E2,0,0.0,0.0
romansofianos,0,0.0,0.0
corradokid,0,0.0,0.0
matthewsimpso,1,8.114785345920482E-4,0.0
rwhite5279,0,0.0,0.0
scamsnl,0,0.0,0.0
EricJonBolt,0,0.0,0.0
ajebbatson,0,0.0,0.0
brune.karl,0,0.0,0.0
BillMullen,0,0.0,0.0
naturalnurture,0,0.0,0.0
nomadicnotes,0,0.0,0.0
YahyaLAm,2,8.114785345920482E-4,0.0
TylerBook,0,0.0,0.0
DavidBluett,0,0.0,0.0
nosemonger,0,0.0,0.0
szcobos,0,0.0,0.0
from3chaos,0,0.0,0.0
Enronian,0,0.0,0.0
Tom OC,0,0.0,0.0
alexfigueroa,0,0.0,0.0
lacayojaime,0,0.0,0.0
jazzguy,0,0.0,0.0
chromonology,0,0.0,0.0
Brad Linder,0,0.0,0.0
anonymouse,0,0.0,0.0
GregGehr,0,0.0,0.0
itsomp,0,0.0,0.0
kennyljv,0,0.0,0.0
ShotByCA,0,0.0,0.0
NoahNelson,0,0.0,0.0
mtooke66,0,0.0,0.0
Benji Reyna,0,0.0,0.0
airmanchairman2,0,0.0,0.0
jhuynh,0,0.0,0.0
Wally,0,0.0,0.0
JasonA.Quest,0,0.0,0.0
rickinsav,0,0.0,0.0
Margie,0,0.0,0.0
ilikereverb,0,0.0,0.0
oneaustin,0,0.0,0.0
Hap Plain,0,0.0,0.0
SeanHoyt,0,0.0,0.0
daryl,0,0.0,0.0
sumanabose,0,0.0,0.0
ZachSmith,0,0.0,0.0
JeffBecker1,0,0.0,0.0
TinaTheAuD,0,0.0,0.0
AdamGaines,0,0.0,0.0
NigelF.Holderby,0,0.0,0.0
grammopticon,0,0.0,0.0
AdolphVega,0,0.0,0.0
JulianaJohnson,0,0.0,0.0
Michael M,0,0.0,0.0
fredtowers,0,0.0,0.0
truth,0,0.0,0.0
slyrobber1,6,8.114785345920482E-4,0.0
p_tercero,0,0.0,0.0
ZedXeno,0,0.0,0.0
mechdrew,0,0.0,0.0
jibbsMA,0,0.0,0.0
split.second,0,0.0,0.0
m1kepro,0,0.0,0.0
nobelx,0,0.0,0.0
DamianCavanagh,0,0.0,0.0
AtitPurani,0,0.0,0.0
pradhasrie,0,0.0,0.0
markus,2,8.114785345920482E-4,0.0
AaronFoy,0,0.0,0.0
SteveRiggins,0,0.0,0.0
tnydigiaco,0,0.0,0.0
bob_love,0,0.0,0.0
TravisCarr,0,0.0,0.0
phatbhuda1,0,0.0,0.0
tporter12,0,0.0,0.0
KaganBuck,0,0.0,0.0
DJCarpenter,0,0.0,0.0
lukeisajock,0,0.0,0.0
EkapolTharasiriroj,0,0.0,0.0
Frank391RT,0,0.0,0.0
wizardcomrc1,2,8.114785345920482E-4,0.0
NoPCZone1,0,0.0,0.0
xGrape,0,0.0,0.0
johnwilliams713,0,0.0,0.0
jasonhuber,0,0.0,0.0
MT,0,0.0,0.0
BritishBeef,0,0.0,0.0
rosstafarian,0,0.0,0.0
jase,0,0.0,0.0
TomKarpik,0,0.0,0.0
AdamRussell,0,0.0,0.0
OscarGoldman,0,0.0,0.0
Skiking226,0,0.0,0.0
ohnegregorius,0,0.0,0.0
iJamie,0,0.0,0.0
tam,0,0.0,0.0
funkyones,0,0.0,0.0
mythicalcaesar,0,0.0,0.0
JohnFrum,4,8.114785345920482E-4,0.0
rudofvesci,0,0.0,0.0
DrewCorbitt,0,0.0,0.0
thirdshopping,0,0.0,0.0
sderic,0,0.0,0.0
alex22081991,0,0.0,0.0
davidjschloss,0,0.0,0.0
jsenick,0,0.0,0.0
jeffmcneill,0,0.0,0.0
OttawaMark67,0,0.0,0.0
abosika,0,0.0,0.0
darttabb,0,0.0,0.0
mjzimmer88,3,8.114785345920482E-4,0.0
RickLudwig,0,0.0,0.0
Richard1,0,0.0,0.0
AdamJensen980,0,0.0,0.0
jdsweet,0,0.0,0.0
bryanpatterson,0,0.0,0.0
NWNirvana,3,8.114785345920482E-4,0.0
MichaelClanton1,0,0.0,0.0
Leonick91,2,8.114785345920482E-4,0.0
JohannessenRune,0,0.0,0.0
jlundell,0,0.0,0.0
EdLyndIV,0,0.0,0.0
DogShitFrosting,0,0.0,0.0
DConeCity,0,0.0,0.0
princetext,0,0.0,0.0
christophere,0,0.0,0.0
FlowersMalaysia,0,0.0,0.0
Uncle Bernie,0,0.0,0.0
KenA,0,0.0,0.0
smmcginni,3,8.114785345920482E-4,0.0
rabahrahil,0,0.0,0.0
Marcus Hecht,0,0.0,0.0
SimonSage,0,0.0,0.0
yaynative,0,0.0,0.0
bjwanlund,3,8.114785345920482E-4,0.0
thegraphicmac,4,8.114785345920482E-4,0.0
jason_jocson,0,0.0,0.0
dongrgic,0,0.0,0.0
JoseSaez,3,8.114785345920482E-4,0.0
Kris1,0,0.0,0.0
MRodneyMcKay,0,0.0,0.0
WildCowboy,0,0.0,0.0
HarkenForiPhone,0,0.0,0.0
chrishoward,0,0.0,0.0
Shmaff,0,0.0,0.0
NikMatt,0,0.0,0.0
Joogie,0,0.0,0.0
MichaelBB,0,0.0,0.0
LewisDorigo,0,0.0,0.0
SerranoSlim,5,8.114785345920482E-4,0.0
samgbryce,0,0.0,0.0
Wintermoose,0,0.0,0.0
RuthInniss,0,0.0,0.0
Sofabutt,0,0.0,0.0
rareohs,0,0.0,0.0
grawk,0,0.0,0.0
bill.eccles,0,0.0,0.0
Montgomery,5,8.114785345920482E-4,0.0
jdmacor,0,0.0,0.0
RafaelOliveira,0,0.0,0.0
armyofwann,0,0.0,0.0
DaveCochrane,0,0.0,0.0
w.r.minto,0,0.0,0.0
SvenHuhn,0,0.0,0.0
Matt6,0,0.0,0.0
BrianHardyman1,0,0.0,0.0
ognass,0,0.0,0.0
Joe3,5,8.114785345920482E-4,0.0
BarefootHank,0,0.0,0.0
jkratcliffe,3,8.114785345920482E-4,0.0
Robert Ryan,0,0.0,0.0
PassK_it,0,0.0,0.0
uzombie,0,0.0,0.0
KirillKripak,0,0.0,0.0
rawsoncj,0,0.0,0.0
luis,0,0.0,0.0
evanskis,0,0.0,0.0
GibranOtway,0,0.0,0.0
JosephSaponaro,0,0.0,0.0
iedsri,0,0.0,0.0
JohnStinnett,0,0.0,0.0
chickenandporn,2,8.114785345920482E-4,0.0
OWCLarry,0,0.0,0.0
o_makako,0,0.0,0.0
g4cube,1,8.114785345920482E-4,0.0
vik.ceo,0,0.0,0.0
shadester,0,0.0,0.0
jorn.knuttila,0,0.0,0.0
_tizzle,0,0.0,0.0
mintrepublic,0,0.0,0.0
RichHarris,0,0.0,0.0
caboaddict,0,0.0,0.0
davidcpecoraro,0,0.0,0.0
WolfgangLW,0,0.0,0.0
winthropjackman,0,0.0,0.0
imran.ali.x,0,0.0,0.0
bschm,0,0.0,0.0
aubrechtrobin,0,0.0,0.0
Derek_Ch,0,0.0,0.0
nextyoyoma,0,0.0,0.0
remraf,1,8.114785345920482E-4,0.0
KelvinRobertblog,0,0.0,0.0
JamesSmith,0,0.0,0.0
JarrodCecil1,0,0.0,0.0
Harkenback,0,0.0,0.0
imoutfortrouble,2,8.114785345920482E-4,0.0
TarikGQ-DownMitchell,0,0.0,0.0
nehaneha,0,0.0,0.0
MacMan1,0,0.0,0.0
MeantToLive,0,0.0,0.0
stale_bread,3,8.114785345920482E-4,0.0
nicequal,0,0.0,0.0
shilly,0,0.0,0.0
MaryJAnderson3,0,0.0,0.0
Drhrbrt85,0,0.0,0.0
robertbradf,0,0.0,0.0
neox75,0,0.0,0.0
waterloo.bob,0,0.0,0.0
docrock1,5,8.114785345920482E-4,0.0
abhramj,0,0.0,0.0
Geoff3,0,0.0,0.0
jsorrenti,0,0.0,0.0
AndrewGrahamLawson,0,0.0,0.0
whinderliter,0,0.0,0.0
xToddrick,0,0.0,0.0
CeeDubb,0,0.0,0.0
gomiticus,0,0.0,0.0
BigBear,0,0.0,0.0
BlackDuke07,0,0.0,0.0
TSimek,0,0.0,0.0
johnbachmann,0,0.0,0.0
Sophie96991570,0,0.0,0.0
Takakashi1,0,0.0,0.0
jo foster,0,0.0,0.0
DennisMiller,0,0.0,0.0
birdpuk,0,0.0,0.0
beverson,0,0.0,0.0
arnieaz,0,0.0,0.0
mneumark.work,0,0.0,0.0
shumgoog,5,8.114785345920482E-4,0.0
sdapl,0,0.0,0.0
peteostro,0,0.0,0.0
SocalBrian,0,0.0,0.0
hugmup,2,8.114785345920482E-4,0.0
gilbertpalau,0,0.0,0.0
DivijPrakash,0,0.0,0.0
nannasin28,6,8.114785345920482E-4,0.0
baloghjz,0,0.0,0.0
stevemillerband,0,0.0,0.0
MarkStriplin,0,0.0,0.0
Konahamarue,0,0.0,0.0
progressco68,0,0.0,0.0
iandean19801,0,0.0,0.0
cjadams.voices,0,0.0,0.0
netback,0,0.0,0.0
ShawnKing,0,0.0,0.0
jjj754,0,0.0,0.0
vintagemacmuseum,0,0.0,0.0
SabikaBatool,0,0.0,0.0
antoinek,0,0.0,0.0
BobTruthteller,0,0.0,0.0
MalcolmTucker,0,0.0,0.0
JasonJGoldsmith,1,8.114785345920482E-4,0.0
papashou,0,0.0,0.0
Ryall,0,0.0,0.0
FrancoSarnoGonzÃ¡lez,0,0.0,0.0
JustinKiang,0,0.0,0.0
hans.ning,0,0.0,0.0
legaianlight,0,0.0,0.0
bsdrawkcab,0,0.0,0.0
ColdHeat,0,0.0,0.0
taigamewapvn,0,0.0,0.0
lplohmann,0,0.0,0.0
alex.alexandrah,0,0.0,0.0
wvnutt,0,0.0,0.0
astraub,0,0.0,0.0
AndyLee,0,0.0,0.0
Tommy1990,0,0.0,0.0
keith.mcdermott,0,0.0,0.0
ebartz,0,0.0,0.0
RedHotFuzz,0,0.0,0.0
LyleAndrews,0,0.0,0.0
MartinSchneider,0,0.0,0.0
Chiadisan,0,0.0,0.0
ModernOutpost,0,0.0,0.0
EldridgeCMcFaddenII,0,0.0,0.0
mrfeuchuk,0,0.0,0.0
Radiskulls,0,0.0,0.0
kavokjoh,3,8.114785345920482E-4,0.0
Marcostamundo,2,8.114785345920482E-4,0.0
BurtJohnson,0,0.0,0.0
ericmatisoff,0,0.0,0.0
CorbynRasque,0,0.0,0.0
allaboutdata,3,8.114785345920482E-4,0.0
whistler,0,0.0,0.0
zackly,1,8.114785345920482E-4,0.0
TyDibble,0,0.0,0.0
carl_roach,0,0.0,0.0
MarcJohnson,0,0.0,0.0
dfjdejulio,0,0.0,0.0
store4sale,0,0.0,0.0
SevenColourGosips,0,0.0,0.0
AleosMentos,0,0.0,0.0
jeux09,0,0.0,0.0
Amsterdamage,0,0.0,0.0
design1stcode2nd,0,0.0,0.0
NickCho,0,0.0,0.0
NobodyHereButUsChickens,0,0.0,0.0
KG03MRY,0,0.0,0.0
JoeFratianni,0,0.0,0.0
UchenduNwachuku,0,0.0,0.0
zackkitzmiller,0,0.0,0.0
wudstock,0,0.0,0.0
imorton1800,0,0.0,0.0
odartS,0,0.0,0.0
TriNguyen,0,0.0,0.0
KarmicJustice,0,0.0,0.0
jwadamson,0,0.0,0.0
yiuwai.chan,0,0.0,0.0
RikHaandrikman,0,0.0,0.0
JosephDuncan,0,0.0,0.0
RenevandenRadio,0,0.0,0.0
ianscottosborne,0,0.0,0.0
WisdomSeed,0,0.0,0.0
Santos L. Halper,0,0.0,0.0
ryanlawrence171,0,0.0,0.0
dead.bolt.dad,0,0.0,0.0
aleksey,0,0.0,0.0
NolanShizuoYoshihara,0,0.0,0.0
R1ngl1,0,0.0,0.0
r0b3r70nl,0,0.0,0.0
DominicPallone,0,0.0,0.0
digas01,0,0.0,0.0
Hbhj,0,0.0,0.0
Roxanne,0,0.0,0.0
esbowman,0,0.0,0.0
MarkJohnston,0,0.0,0.0
LivingSmartTV,0,0.0,0.0
ramaimarvin,0,0.0,0.0
Mr_AWF,0,0.0,0.0
ibexris,0,0.0,0.0
lllull,0,0.0,0.0
mgrdcm,0,0.0,0.0
jray18,0,0.0,0.0
GuerinGreen,0,0.0,0.0
AdamKuhr,0,0.0,0.0
MikeOstro,0,0.0,0.0
mcgraveym,1,8.114785345920482E-4,0.0
turimblar,0,0.0,0.0
BillVoigt,0,0.0,0.0
i_am_fabs,0,0.0,0.0
MarkBloendal,0,0.0,0.0
caricaturesbydave,4,8.114785345920482E-4,0.0
josephcruise89,0,0.0,0.0
bessiegallegos,0,0.0,0.0
ServiceLeszek,0,0.0,0.0
ilikemyrealname,0,0.0,0.0
pinta_vodki,0,0.0,0.0
TimeDoctor,0,0.0,0.0
scottdenver261,1,8.114785345920482E-4,0.0
Productivepal,0,0.0,0.0
DavidHunter,0,0.0,0.0
jeff.doubek,0,0.0,0.0
JeveStobs,0,0.0,0.0
chipblazer,0,0.0,0.0
macowling,0,0.0,0.0
TimMarten,0,0.0,0.0
RobertSeaton,2,8.114785345920482E-4,0.0
avishekroy,0,0.0,0.0
JonCarpenter,0,0.0,0.0
itpromike,1,8.114785345920482E-4,0.0
mhusson,0,0.0,0.0
kcheryl54,0,0.0,0.0
Synnical77,0,0.0,0.0
snookasnoo,2,8.114785345920482E-4,0.0
The_UK,0,0.0,0.0
C85,0,0.0,0.0
solblade,0,0.0,0.0
fargo1208,0,0.0,0.0
jstephe6361,0,0.0,0.0
absolutefog,0,0.0,0.0
shannon.m.poole,0,0.0,0.0
dg_the_muse,0,0.0,0.0
VladWeber,0,0.0,0.0
Tim-MaryHall,0,0.0,0.0
tansleypete,0,0.0,0.0
SonicPavement,0,0.0,0.0
TheAdamRippon,0,0.0,0.0
u2mr2os2,0,0.0,0.0
DeanSiracusa,0,0.0,0.0
jc,0,0.0,0.0
adeelaseo,0,0.0,0.0
RobertoT,0,0.0,0.0
SethWilson,0,0.0,0.0
KoderKev,0,0.0,0.0
Xamevou,0,0.0,0.0
thechexican,0,0.0,0.0
novaide,0,0.0,0.0
bobbsager,0,0.0,0.0
Genjinaro,0,0.0,0.0
WaxilDavidson,0,0.0,0.0
beastiepc,0,0.0,0.0
JasonR,0,0.0,0.0
davehole,0,0.0,0.0
C14KAA,0,0.0,0.0
healeydave,6,8.114785345920482E-4,0.0
canadiandude1965,0,0.0,0.0
MikeAnderson,0,0.0,0.0
MulderDSM,0,0.0,0.0
xcagg,0,0.0,0.0
RobbieMorton1,0,0.0,0.0
adam.n.gordon,0,0.0,0.0
YasoDigitalsolute,0,0.0,0.0
rainers,0,0.0,0.0
ashe22,1,8.114785345920482E-4,0.0
SpikeEnnis,0,0.0,0.0
chrisc.d1,0,0.0,0.0
RIP_Groklaw,0,0.0,0.0
MrD,0,0.0,0.0
marquardt.christian,0,0.0,0.0
michael.fessler,0,0.0,0.0
MikeWesterfield,1,8.114785345920482E-4,0.0
James.D,0,0.0,0.0
bkirz,0,0.0,0.0
Robert W.Mills,0,0.0,0.0
erikerik,0,0.0,0.0
Peter Moore,0,0.0,0.0
appsume,0,0.0,0.0
theiphonedoc,0,0.0,0.0
coder543,0,0.0,0.0
jcandleannsmith,0,0.0,0.0
BillGallagher,0,0.0,0.0
luomat,0,0.0,0.0
force4ever,0,0.0,0.0
StevieTDubz,0,0.0,0.0
ttringle,5,8.114785345920482E-4,0.0
Vishwanath,0,0.0,0.0
The_Sworcererer,0,0.0,0.0
mungler,0,0.0,0.0
bcurran,1,8.114785345920482E-4,0.0
BrandonMcGowen,0,0.0,0.0
neetsujr,0,0.0,0.0
jakowenko,0,0.0,0.0
richbum,0,0.0,0.0
Andy1,0,0.0,0.0
rm,3,8.114785345920482E-4,0.0
MooseAMoose,0,0.0,0.0
antbs,0,0.0,0.0
Daniel3,0,0.0,0.0
JM654,0,0.0,0.0
gurgaonflorist10,0,0.0,0.0
SamanthaSkÃ¶ld,0,0.0,0.0
lodasi,0,0.0,0.0
tapthemac,0,0.0,0.0
macman,0,0.0,0.0
mgn,0,0.0,0.0
timaceuk,0,0.0,0.0
wilbert.adam,0,0.0,0.0
iphoneosity,0,0.0,0.0
zebedee.me,0,0.0,0.0
idiocynic,0,0.0,0.0
todmaffin,0,0.0,0.0
AlexTsepko,0,0.0,0.0
Jared,0,0.0,0.0
FredericGaillard,0,0.0,0.0
esadun,0,0.0,0.0
usn.mustanger,2,8.114785345920482E-4,0.0
SteveSande,1,8.114785345920482E-4,0.0
DrewHall,0,0.0,0.0
JeffMercer,1,8.114785345920482E-4,0.0
CameronW.Schultz,0,0.0,0.0
senilefelines,0,0.0,0.0
JoshGordon,0,0.0,0.0
CliffMuncy,0,0.0,0.0
JasonNorthrup,0,0.0,0.0
fiendmish,0,0.0,0.0
philotech,0,0.0,0.0
cody7.0,0,0.0,0.0
BrianGodwin,0,0.0,0.0
